active|birthdate|country|draftNumber|draftRound|draftYear|familyName|fromYear|givenName|greatest75|hasPlayedDLeague|hasPlayedGames|hasPlayedNba|height|id|jerseyNumber|playerCode|position|school|seasonsExperience|slug|teamId|toYear|weight
true|1997-02-10T06:00:00.000Z|USA|4|1|2017-01-01T00:00:00.000Z|Jackson|2017-01-01T00:00:00.000Z|Josh|false|true|true|true|80|1628367|20|josh_jackson|Guard-Forward|Kansas|4|josh-jackson|1610612758|2021-01-01T00:00:00.000Z|207
true|1997-12-20T06:00:00.000Z|USA|5|1|2017-01-01T00:00:00.000Z|Fox|2017-01-01T00:00:00.000Z|De'Aaron|false|false|true|true|75|1628368|5|de'aaron_fox|Guard|Kentucky|4|deaaron-fox|1610612758|2021-01-01T00:00:00.000Z|185
true|1998-03-03T06:00:00.000Z|USA|3|1|2017-01-01T00:00:00.000Z|Tatum|2017-01-01T00:00:00.000Z|Jayson|false|false|true|true|80|1628369|0|jayson_tatum|Forward-Guard|Duke|4|jayson-tatum|1610612738|2021-01-01T00:00:00.000Z|210
true|1998-02-04T06:00:00.000Z|USA|11|1|2017-01-01T00:00:00.000Z|Monk|2017-01-01T00:00:00.000Z|Malik|false|true|true|true|75|1628370|11|malik_monk|Guard|Kentucky|4|malik-monk|1610612747|2021-01-01T00:00:00.000Z|200
true|1997-10-03T05:00:00.000Z|USA|6|1|2017-01-01T00:00:00.000Z|Isaac|2017-01-01T00:00:00.000Z|Jonathan|false|true|true|true|82|1628371|1|jonathan_isaac|Forward|Florida State|3|jonathan-isaac|1610612753|2021-01-01T00:00:00.000Z|230
true|1997-11-25T06:00:00.000Z|USA|9|1|2017-01-01T00:00:00.000Z|Smith Jr.|2017-01-01T00:00:00.000Z|Dennis|false|false|true|true|74|1628372|10|dennis_smith_jr|Guard|North Carolina State|4|dennis-smith-jr|1610612757|2021-01-01T00:00:00.000Z|205
true|1998-07-28T05:00:00.000Z|France|8|1|2017-01-01T00:00:00.000Z|Ntilikina|2017-01-01T00:00:00.000Z|Frank|false|false|true|true|76|1628373|21|frank_ntilikina|Guard|Strasbourg IG|4|frank-ntilikina|1610612742|2021-01-01T00:00:00.000Z|200
true|1997-05-22T05:00:00.000Z|Finland|7|1|2017-01-01T00:00:00.000Z|Markkanen|2017-01-01T00:00:00.000Z|Lauri|false|false|true|true|83|1628374|24|lauri_markkanen|Forward-Center|Arizona|4|lauri-markkanen|1610612739|2021-01-01T00:00:00.000Z|240
true|1996-09-07T05:00:00.000Z|USA|13|1|2017-01-01T00:00:00.000Z|Mitchell|2017-01-01T00:00:00.000Z|Donovan|false|false|true|true|73|1628378|45|donovan_mitchell|Guard|Louisville|4|donovan-mitchell|1610612762|2021-01-01T00:00:00.000Z|215
true|1996-06-24T05:00:00.000Z|USA|12|1|2017-01-01T00:00:00.000Z|Kennard|2017-01-01T00:00:00.000Z|Luke|false|true|true|true|77|1628379|5|luke_kennard|Guard|Duke|4|luke-kennard|1610612746|2021-01-01T00:00:00.000Z|206
true|1997-11-19T06:00:00.000Z|USA|10|1|2017-01-01T00:00:00.000Z|Collins|2017-01-01T00:00:00.000Z|Zach|false|true|true|true|83|1628380|23|zach_collins|Forward-Center|Gonzaga|3|zach-collins|1610612759|2021-01-01T00:00:00.000Z|250
true|1997-09-23T05:00:00.000Z|USA|19|1|2017-01-01T00:00:00.000Z|Collins|2017-01-01T00:00:00.000Z|John|false|false|true|true|81|1628381|20|john_collins|Forward-Center|Wake Forest|4|john-collins|1610612737|2021-01-01T00:00:00.000Z|226
true|1997-07-17T05:00:00.000Z|United Kingdom|23|1|2017-01-01T00:00:00.000Z|Anunoby|2017-01-01T00:00:00.000Z|OG|false|false|true|true|79|1628384|3|og_anunoby|Forward|Indiana|4|og-anunoby|1610612761|2021-01-01T00:00:00.000Z|232
true|1998-04-21T05:00:00.000Z|USA|22|1|2017-01-01T00:00:00.000Z|Allen|2017-01-01T00:00:00.000Z|Jarrett|false|false|true|true|82|1628386|31|jarrett_allen|Center|Texas-Austin|4|jarrett-allen|1610612739|2021-01-01T00:00:00.000Z|243
true|1997-07-18T05:00:00.000Z|USA|14|1|2017-01-01T00:00:00.000Z|Adebayo|2017-01-01T00:00:00.000Z|Bam|false|false|true|true|81|1628389|13|bam_adebayo|Center-Forward|Kentucky|4|bam-adebayo|1610612748|2021-01-01T00:00:00.000Z|255
true|1998-05-05T05:00:00.000Z|Germany|43|2|2017-01-01T00:00:00.000Z|Hartenstein|2018-01-01T00:00:00.000Z|Isaiah|false|true|true|true|84|1628392|55|isaiah_hartenstein|Center-Forward|Zalgiris|3|isaiah-hartenstein|1610612746|2021-01-01T00:00:00.000Z|250
true|1998-01-08T06:00:00.000Z|USA|28|1|2017-01-01T00:00:00.000Z|Bradley|2017-01-01T00:00:00.000Z|Tony|false|true|true|true|82|1628396|13|tony_bradley|Center-Forward|North Carolina|4|tony-bradley|1610612741|2021-01-01T00:00:00.000Z|248
true|1995-07-24T05:00:00.000Z|USA|27|1|2017-01-01T00:00:00.000Z|Kuzma|2017-01-01T00:00:00.000Z|Kyle|false|false|true|true|81|1628398|33|kyle_kuzma|Forward|Utah|4|kyle-kuzma|1610612764|2021-01-01T00:00:00.000Z|221
true|1994-12-05T06:00:00.000Z|USA|37|2|2017-01-01T00:00:00.000Z|Ojeleye|2017-01-01T00:00:00.000Z|Semi|false|false|true|true|78|1628400|37|semi_ojeleye|Forward|Southern Methodist|4|semi-ojeleye|1610612746|2021-01-01T00:00:00.000Z|240
true|1994-07-02T05:00:00.000Z|USA|29|1|2017-01-01T00:00:00.000Z|White|2017-01-01T00:00:00.000Z|Derrick|false|true|true|true|76|1628401|9|derrick_white|Guard|Colorado|4|derrick-white|1610612738|2021-01-01T00:00:00.000Z|190
true|1998-05-04T05:00:00.000Z|USA|31|2|2017-01-01T00:00:00.000Z|Jackson|2017-01-01T00:00:00.000Z|Frank|false|true|true|true|75|1628402|5|frank_jackson|Guard|Duke|3|frank-jackson|1610612765|2021-01-01T00:00:00.000Z|205
true|1995-03-06T06:00:00.000Z|USA|30|1|2017-01-01T00:00:00.000Z|Hart|2017-01-01T00:00:00.000Z|Josh|false|true|true|true|77|1628404|3|josh_hart|Guard|Villanova|4|josh-hart|1610612757|2021-01-01T00:00:00.000Z|215
true|1996-01-22T06:00:00.000Z|Canada|45|2|2017-01-01T00:00:00.000Z|Brooks|2017-01-01T00:00:00.000Z|Dillon|false|false|true|true|79|1628415|24|dillon_brooks|Guard-Forward|Oregon|4|dillon-brooks|1610612763|2021-01-01T00:00:00.000Z|225
true|1997-07-31T05:00:00.000Z|USA|42|2|2017-01-01T00:00:00.000Z|Bryant|2017-01-01T00:00:00.000Z|Thomas|false|true|true|true|82|1628418|13|thomas_bryant|Center-Forward|Indiana|4|thomas-bryant|1610612764|2021-01-01T00:00:00.000Z|248
true|1995-06-27T05:00:00.000Z|USA|51|2|2017-01-01T00:00:00.000Z|Morris|2017-01-01T00:00:00.000Z|Monte|false|true|true|true|74|1628420|11|monte_morris|Guard|Iowa State|4|monte-morris|1610612743|2021-01-01T00:00:00.000Z|183
true|1995-02-10T06:00:00.000Z|USA|46|2|2017-01-01T00:00:00.000Z|Brown|2017-01-01T00:00:00.000Z|Sterling|false|true|true|true|77|1628425|0|sterling_brown|Guard-Forward|Southern Methodist|4|sterling-brown|1610612742|2021-01-01T00:00:00.000Z|219
true|1997-04-10T05:00:00.000Z|Slovenia|49|2|2017-01-01T00:00:00.000Z|Cancar|2019-01-01T00:00:00.000Z|Vlatko|false|true|true|true|80|1628427|31|vlatko_cancar|Forward|San Pablo Burgos|2|vlatko-cancar|1610612743|2021-01-01T00:00:00.000Z|236
true|1995-06-11T05:00:00.000Z|USA|32|2|2017-01-01T00:00:00.000Z|Reed|2017-01-01T00:00:00.000Z|Davon|false|true|true|true|77|1628432|9|davon_reed|Guard|Miami|2|davon-reed|1610612743|2021-01-01T00:00:00.000Z|206
true|1995-07-15T05:00:00.000Z|USA||||Kornet|2017-01-01T00:00:00.000Z|Luke|false|true|true|true|86|1628436|40|luke_kornet|Center-Forward|Vanderbilt|4|luke-kornet|1610612738|2021-01-01T00:00:00.000Z|250
true|1993-01-11T06:00:00.000Z|Saint Lucia||||Boucher|2017-01-01T00:00:00.000Z|Chris|false|true|true|true|81|1628449|25|chris_boucher|Forward-Center|Oregon|4|chris-boucher|1610612761|2021-01-01T00:00:00.000Z|200
true|1992-04-04T06:00:00.000Z|Germany||||Theis|2017-01-01T00:00:00.000Z|Daniel|false|false|true|true|81|1628464|27|daniel_theis|Forward-Center|Brose Bamberg|4|daniel-theis|1610612738|2021-01-01T00:00:00.000Z|245
true|1992-01-29T06:00:00.000Z|Germany||||Kleber|2017-01-01T00:00:00.000Z|Maxi|false|false|true|true|82|1628467|42|maxi_kleber|Forward|Bayern Munich|4|maxi-kleber|1610612742|2021-01-01T00:00:00.000Z|240
true|1990-12-19T06:00:00.000Z|USA||||Craig|2017-01-01T00:00:00.000Z|Torrey|false|true|true|true|79|1628470|13|torrey_craig|Forward|South Carolina Upstate|4|torrey-craig|1610612756|2021-01-01T00:00:00.000Z|221
true|1995-10-08T05:00:00.000Z|USA|21|1|2018-01-01T00:00:00.000Z|Allen|2018-01-01T00:00:00.000Z|Grayson|false|true|true|true|76|1628960|7|grayson_allen|Guard|Duke|3|grayson-allen|1610612749|2021-01-01T00:00:00.000Z|198
true|1999-09-17T05:00:00.000Z|Nigeria|27|1|2020-01-01T00:00:00.000Z|Azubuike|2020-01-01T00:00:00.000Z|Udoka|false|true|true|true|84|1628962|20|udoka_azubuike|Center-Forward|Kansas|1|udoka-azubuike|1610612762|2021-01-01T00:00:00.000Z|270
true|1999-03-14T06:00:00.000Z|USA|2|1|2018-01-01T00:00:00.000Z|Bagley III|2018-01-01T00:00:00.000Z|Marvin|false|false|true|true|83|1628963|35|marvin_bagley_iii|Forward|Duke|3|marvin-bagley-iii|1610612765|2021-01-01T00:00:00.000Z|235
true|1998-05-12T05:00:00.000Z|USA|6|1|2018-01-01T00:00:00.000Z|Bamba|2018-01-01T00:00:00.000Z|Mo|false|false|true|true|84|1628964|5|mohamed_bamba|Center|Texas-Austin|3|mo-bamba|1610612753|2021-01-01T00:00:00.000Z|231
true|1996-01-23T06:00:00.000Z|USA|48|2|2018-01-01T00:00:00.000Z|Bates-Diop|2018-01-01T00:00:00.000Z|Keita|false|true|true|true|80|1628966|31|keita_bates-diop|Forward|Ohio State|3|keita-bates-diop|1610612759|2021-01-01T00:00:00.000Z|229
true|1996-08-30T05:00:00.000Z|USA|10|1|2018-01-01T00:00:00.000Z|Bridges|2018-01-01T00:00:00.000Z|Mikal|false|false|true|true|78|1628969|25|mikal_bridges|Forward|Villanova|3|mikal-bridges|1610612756|2021-01-01T00:00:00.000Z|209
true|1998-03-21T06:00:00.000Z|USA|12|1|2018-01-01T00:00:00.000Z|Bridges|2018-01-01T00:00:00.000Z|Miles|false|false|true|true|79|1628970|0|miles_bridges|Forward|Michigan State|3|miles-bridges|1610612766|2021-01-01T00:00:00.000Z|225
true|1996-08-15T05:00:00.000Z|USA|42|2|2018-01-01T00:00:00.000Z|Brown|2018-01-01T00:00:00.000Z|Bruce|false|true|true|true|76|1628971|1|bruce_brown|Guard-Forward|Miami|3|bruce-brown|1610612751|2021-01-01T00:00:00.000Z|202
true|1999-07-28T05:00:00.000Z|USA|15|1|2018-01-01T00:00:00.000Z|Brown Jr.|2018-01-01T00:00:00.000Z|Troy|false|true|true|true|78|1628972|7|troy_brown_jr|Guard-Forward|Oregon|3|troy-brown-jr|1610612741|2021-01-01T00:00:00.000Z|215
true|1996-08-31T05:00:00.000Z|USA|33|2|2018-01-01T00:00:00.000Z|Brunson|2018-01-01T00:00:00.000Z|Jalen|false|false|true|true|73|1628973|13|jalen_brunson|Guard|Villanova|3|jalen-brunson|1610612742|2021-01-01T00:00:00.000Z|190
true|1995-09-14T05:00:00.000Z|USA|32|2|2018-01-01T00:00:00.000Z|Carter|2018-01-01T00:00:00.000Z|Jevon|false|true|true|true|73|1628975|0|jevon_carter|Guard|West Virginia|3|jevon-carter|1610612751|2021-01-01T00:00:00.000Z|200
true|1999-04-16T05:00:00.000Z|USA|7|1|2018-01-01T00:00:00.000Z|Carter Jr.|2018-01-01T00:00:00.000Z|Wendell|false|false|true|true|82|1628976|34|wendell_carter_jr|Center-Forward|Duke|3|wendell-carter-jr|1610612753|2021-01-01T00:00:00.000Z|270
true|1998-07-31T05:00:00.000Z|USA|45|2|2018-01-01T00:00:00.000Z|Diallo|2018-01-01T00:00:00.000Z|Hamidou|false|true|true|true|77|1628977|6|hamidou_diallo|Guard|Kentucky|3|hamidou-diallo|1610612765|2021-01-01T00:00:00.000Z|202
true|1997-01-31T06:00:00.000Z|USA|17|1|2018-01-01T00:00:00.000Z|DiVincenzo|2018-01-01T00:00:00.000Z|Donte|false|true|true|true|76|1628978|0|donte_divincenzo|Guard|Villanova|3|donte-divincenzo|1610612758|2021-01-01T00:00:00.000Z|203
true|1998-08-15T05:00:00.000Z|Angola|34|2|2019-01-01T00:00:00.000Z|Fernando|2019-01-01T00:00:00.000Z|Bruno|false|true|true|true|81|1628981|28|bruno_fernando|Forward-Center|Maryland|2|bruno-fernando|1610612745|2021-01-01T00:00:00.000Z|240
true|1998-07-12T05:00:00.000Z|Canada|11|1|2018-01-01T00:00:00.000Z|Gilgeous-Alexander|2018-01-01T00:00:00.000Z|Shai|false|false|true|true|78|1628983|2|shai_gilgeous-alexander|Guard|Kentucky|3|shai-gilgeous-alexander|1610612760|2021-01-01T00:00:00.000Z|180
true|1995-02-22T06:00:00.000Z|USA|34|2|2018-01-01T00:00:00.000Z|Graham|2018-01-01T00:00:00.000Z|Devonte'|false|true|true|true|73|1628984|4|devonte_graham|Guard|Kansas|3|devonte-graham|1610612740|2021-01-01T00:00:00.000Z|195
true|1996-09-30T05:00:00.000Z|USA|23|1|2018-01-01T00:00:00.000Z|Holiday|2018-01-01T00:00:00.000Z|Aaron|false|false|true|true|72|1628988|4|aaron_holiday|Guard|UCLA|3|aaron-holiday|1610612756|2021-01-01T00:00:00.000Z|185
true|1998-08-27T05:00:00.000Z|USA|19|1|2018-01-01T00:00:00.000Z|Huerter|2018-01-01T00:00:00.000Z|Kevin|false|false|true|true|79|1628989|3|kevin_huerter|Guard-Forward|Maryland|3|kevin-huerter|1610612737|2021-01-01T00:00:00.000Z|198
true|1999-09-15T05:00:00.000Z|USA|4|1|2018-01-01T00:00:00.000Z|Jackson Jr.|2018-01-01T00:00:00.000Z|Jaren|false|false|true|true|83|1628991|13|jaren_jackson_jr|Forward-Center|Michigan State|3|jaren-jackson-jr|1610612763|2021-01-01T00:00:00.000Z|242
true|1999-08-11T05:00:00.000Z|USA|9|1|2018-01-01T00:00:00.000Z|Knox II|2018-01-01T00:00:00.000Z|Kevin|false|false|true|true|79|1628995|5|kevin_knox|Forward|Kentucky|3|kevin-knox-ii|1610612737|2021-01-01T00:00:00.000Z|215
true|1995-09-28T05:00:00.000Z|USA||||Martin|2019-01-01T00:00:00.000Z|Caleb|false|true|true|true|77|1628997|16|caleb_martin|Forward|Nevada-Reno|2|caleb-martin|1610612748|2021-01-01T00:00:00.000Z|205
true|1995-09-28T05:00:00.000Z|USA|36|2|2019-01-01T00:00:00.000Z|Martin|2019-01-01T00:00:00.000Z|Cody|false|true|true|true|78|1628998|11|cody_martin|Forward|Nevada-Reno|2|cody-martin|1610612766|2021-01-01T00:00:00.000Z|205
true|1998-05-28T05:00:00.000Z|USA|46|2|2018-01-01T00:00:00.000Z|Melton|2018-01-01T00:00:00.000Z|De'Anthony|false|true|true|true|74|1629001|0|deanthony_melton|Guard|Southern California|3|deanthony-melton|1610612763|2021-01-01T00:00:00.000Z|200
true|1997-03-22T06:00:00.000Z|USA|49|2|2018-01-01T00:00:00.000Z|Metu|2018-01-01T00:00:00.000Z|Chimezie|false|true|true|true|81|1629002|7|chimezie_metu|Forward-Center|Southern California|3|chimezie-metu|1610612758|2021-01-01T00:00:00.000Z|225
true|1996-09-26T05:00:00.000Z|USA|54|2|2018-01-01T00:00:00.000Z|Milton|2018-01-01T00:00:00.000Z|Shake|false|true|true|true|77|1629003|18|shake_milton|Guard-Forward|Southern Methodist|3|shake-milton|1610612755|2021-01-01T00:00:00.000Z|205
true|1997-06-10T05:00:00.000Z|Ukraine|47|2|2018-01-01T00:00:00.000Z|Mykhailiuk|2018-01-01T00:00:00.000Z|Svi|false|true|true|true|79|1629004|14|sviatoslav_mykhailiuk|Guard-Forward|Kansas|3|svi-mykhailiuk|1610612761|2021-01-01T00:00:00.000Z|205
true|1998-09-01T05:00:00.000Z|Nigeria|20|1|2018-01-01T00:00:00.000Z|Okogie|2018-01-01T00:00:00.000Z|Josh|false|false|true|true|76|1629006|20|josh_okogie|Guard|Georgia Tech|3|josh-okogie|1610612750|2021-01-01T00:00:00.000Z|213
true|1998-06-29T05:00:00.000Z|USA|14|1|2018-01-01T00:00:00.000Z|Porter Jr.|2018-01-01T00:00:00.000Z|Michael|false|false|true|true|82|1629008|1|michael_porter_jr|Forward|Missouri|2|michael-porter-jr|1610612743|2021-01-01T00:00:00.000Z|218
true|1998-04-01T06:00:00.000Z|USA|36|2|2018-01-01T00:00:00.000Z|Robinson|2018-01-01T00:00:00.000Z|Mitchell|false|false|true|true|84|1629011|23|mitchell_robinson|Center-Forward|Western Kentucky|3|mitchell-robinson|1610612752|2021-01-01T00:00:00.000Z|240
true|1999-01-04T06:00:00.000Z|USA|8|1|2018-01-01T00:00:00.000Z|Sexton|2018-01-01T00:00:00.000Z|Collin|false|false|true|true|73|1629012|2|collin_sexton|Guard|Alabama|3|collin-sexton|1610612739|2021-01-01T00:00:00.000Z|190
true|1997-03-13T06:00:00.000Z|USA|26|1|2018-01-01T00:00:00.000Z|Shamet|2018-01-01T00:00:00.000Z|Landry|false|false|true|true|76|1629013|14|landry_shamet|Guard|Wichita State|3|landry-shamet|1610612756|2021-01-01T00:00:00.000Z|190
true|1999-06-08T05:00:00.000Z|USA|24|1|2018-01-01T00:00:00.000Z|Simons|2018-01-01T00:00:00.000Z|Anfernee|false|true|true|true|75|1629014|1|anfernee_simons|Guard|Edgewater HS (FL)|3|anfernee-simons|1610612757|2021-01-01T00:00:00.000Z|181
true|1999-01-18T06:00:00.000Z|USA|37|2|2018-01-01T00:00:00.000Z|Trent Jr.|2018-01-01T00:00:00.000Z|Gary|false|true|true|true|77|1629018|33|gary_trent_jr|Guard-Forward|Duke|3|gary-trent-jr|1610612761|2021-01-01T00:00:00.000Z|209
true|1999-04-03T06:00:00.000Z|USA|41|2|2018-01-01T00:00:00.000Z|Vanderbilt|2018-01-01T00:00:00.000Z|Jarred|false|true|true|true|81|1629020|8|jarred_vanderbilt|Forward|Kentucky|3|jarred-vanderbilt|1610612750|2021-01-01T00:00:00.000Z|214
true|1997-04-26T05:00:00.000Z|Germany|25|1|2018-01-01T00:00:00.000Z|Wagner|2018-01-01T00:00:00.000Z|Moritz|false|true|true|true|83|1629021|21|moritz_wagner|Forward-Center|Michigan|3|moritz-wagner|1610612753|2021-01-01T00:00:00.000Z|245
true|1998-12-14T06:00:00.000Z|USA|18|1|2018-01-01T00:00:00.000Z|Walker IV|2018-01-01T00:00:00.000Z|Lonnie|false|true|true|true|76|1629022|1|lonnie_walker|Guard-Forward|Miami|3|lonnie-walker-iv|1610612759|2021-01-01T00:00:00.000Z|204
true|1998-08-23T05:00:00.000Z|USA|12|1|2019-01-01T00:00:00.000Z|Washington|2019-01-01T00:00:00.000Z|P.J.|false|false|true|true|79|1629023|25|pj_washington|Forward|Kentucky|2|pj-washington|1610612766|2021-01-01T00:00:00.000Z|230
true|1994-12-02T06:00:00.000Z|USA||||Williams|2018-01-01T00:00:00.000Z|Kenrich|false|true|true|true|78|1629026|34|kenrich_williams|Guard-Forward|TCU|3|kenrich-williams|1610612760|2021-01-01T00:00:00.000Z|210
true|1998-09-19T05:00:00.000Z|USA|5|1|2018-01-01T00:00:00.000Z|Young|2018-01-01T00:00:00.000Z|Trae|false|false|true|true|73|1629027|11|trae_young|Guard|Oklahoma|3|trae-young|1610612737|2021-01-01T00:00:00.000Z|164
true|1998-07-23T05:00:00.000Z|Bahamas|1|1|2018-01-01T00:00:00.000Z|Ayton|2018-01-01T00:00:00.000Z|Deandre|false|false|true|true|83|1629028|22|deandre_ayton|Center|Arizona|3|deandre-ayton|1610612756|2021-01-01T00:00:00.000Z|250
true|1999-02-28T06:00:00.000Z|Slovenia|3|1|2018-01-01T00:00:00.000Z|Doncic|2018-01-01T00:00:00.000Z|Luka|false|false|true|true|79|1629029|77|luka_don|Forward-Guard|Real Madrid|3|luka-doncic|1610612742|2021-01-01T00:00:00.000Z|230
true|1995-11-05T06:00:00.000Z|USA||||Pinson|2018-01-01T00:00:00.000Z|Theo|false|true|true|true|77|1629033|21|theo_pinson|Guard-Forward|North Carolina|3|theo-pinson|1610612742|2021-01-01T00:00:00.000Z|212
true|1999-07-20T05:00:00.000Z|Georgia|18|1|2019-01-01T00:00:00.000Z|Bitadze|2019-01-01T00:00:00.000Z|Goga|false|true|true|true|84|1629048|88|goga_bitadze|Center-Forward|Mega Basket|2|goga-bitadze|1610612754|2021-01-01T00:00:00.000Z|250
true|1998-06-20T05:00:00.000Z|Canada||||Brissett|2019-01-01T00:00:00.000Z|Oshae|false|true|true|true|79|1629052|12|oshae_brissett|Forward-Guard|Syracuse|2|oshae-brissett|1610612754|2021-01-01T00:00:00.000Z|210
true|1997-05-16T05:00:00.000Z|USA||||Davis|2019-01-01T00:00:00.000Z|Terence|false|false|true|true|76|1629056|3|terence_davis|Guard|Mississippi|2|terence-davis|1610612758|2021-01-01T00:00:00.000Z|201
true|1997-10-17T05:00:00.000Z|USA|27|1|2018-01-01T00:00:00.000Z|Williams III|2018-01-01T00:00:00.000Z|Robert|false|true|true|true|81|1629057|44|robert_williams|Center-Forward|Texas A&M|3|robert-williams-iii|1610612738|2021-01-01T00:00:00.000Z|237
true|1998-02-08T06:00:00.000Z|Japan|9|1|2019-01-01T00:00:00.000Z|Hachimura|2019-01-01T00:00:00.000Z|Rui|false|false|true|true|80|1629060|8|rui_hachimura|Forward|Gonzaga|2|rui-hachimura|1610612764|2021-01-01T00:00:00.000Z|230
true|1999-11-08T06:00:00.000Z|Germany|39|2|2018-01-01T00:00:00.000Z|Bonga|2018-01-01T00:00:00.000Z|Isaac|false|true|true|true|80|1629067|17|isaac_bonga|Guard|Skyliners Frankfurt|3|isaac-bonga|1610612761|2021-01-01T00:00:00.000Z|180
true|1997-09-23T05:00:00.000Z|USA||||Cook|2019-01-01T00:00:00.000Z|Tyler|false|true|true|true|80|1629076|25|tyler_cook|Forward|Iowa|2|tyler-cook|1610612741|2021-01-01T00:00:00.000Z|255
true|1998-01-04T06:00:00.000Z|Lithuania|55|2|2018-01-01T00:00:00.000Z|Kulboka|2021-01-01T00:00:00.000Z|Arnoldas|false|true|true|true|82|1629083|98|arnoldas_kulboka|Forward|Bilbao|0|arnoldas-kulboka|1610612766|2021-01-01T00:00:00.000Z|209
true|1994-11-16T06:00:00.000Z|USA||||Clark|2018-01-01T00:00:00.000Z|Gary|false|true|true|true|78|1629109|12|gary_clark|Forward|Cincinnati|3|gary-clark|1610612740|2021-01-01T00:00:00.000Z|225
true|1995-10-25T05:00:00.000Z|Australia||||Landale|2021-01-01T00:00:00.000Z|Jock|false|true|true|true|83|1629111|34|jock_landale|Center|"                                   "|0|jock-landale|1610612759|2021-01-01T00:00:00.000Z|255
true|1994-04-22T05:00:00.000Z|USA||||Robinson|2018-01-01T00:00:00.000Z|Duncan|false|true|true|true|79|1629130|55|duncan_robinson|Forward|Michigan|3|duncan-robinson|1610612748|2021-01-01T00:00:00.000Z|215
true|1995-08-03T05:00:00.000Z|USA||||Nunn|2018-01-01T00:00:00.000Z|Kendrick|false|true|true|true|74|1629134|12|kendrick_nunn|Guard|Oakland|2|kendrick-nunn|1610612747|2021-01-01T00:00:00.000Z|190
true|1994-10-13T05:00:00.000Z|Japan||||Watanabe|2018-01-01T00:00:00.000Z|Yuta|false|true|true|true|81|1629139|18|yuta_watanabe|Guard-Forward|George Washington|3|yuta-watanabe|1610612761|2021-01-01T00:00:00.000Z|215
true|1996-04-09T05:00:00.000Z|USA||||McLaughlin|2019-01-01T00:00:00.000Z|Jordan|false|true|true|true|71|1629162|6|jordan_mclaughlin|Guard|Southern California|2|jordan-mclaughlin|1610612750|2021-01-01T00:00:00.000Z|185
true|1995-10-02T05:00:00.000Z|USA||||Goodwin|2018-01-01T00:00:00.000Z|Brandon|false|true|true|true|72|1629164|0|brandon_goodwin|Guard|Florida Gulf Coast|3|brandon-goodwin|1610612739|2021-01-01T00:00:00.000Z|180
true|1995-11-21T06:00:00.000Z|USA||||Chiozza|2018-01-01T00:00:00.000Z|Chris|false|true|true|true|71|1629185|2|chris_chiozza|Guard|Florida|3|chris-chiozza|1610612744|2021-01-01T00:00:00.000Z|175
true|1996-06-14T05:00:00.000Z|USA||||Vincent|2019-01-01T00:00:00.000Z|Gabe|false|true|true|true|75|1629216|2|gabe_vincent|Guard|California-Santa Barbara|2|gabe-vincent|1610612748|2021-01-01T00:00:00.000Z|200
true|1993-04-10T05:00:00.000Z|USA||||Toscano-Anderson|2019-01-01T00:00:00.000Z|Juan|false|true|true|true|78|1629308|95|juan_toscano-anderson|Forward|Marquette|2|juan-toscano-anderson|1610612744|2021-01-01T00:00:00.000Z|209
true|1996-12-09T06:00:00.000Z|USA|||2018-01-01T00:00:00.000Z|Highsmith|2018-01-01T00:00:00.000Z|Haywood|false|true|true|true|76|1629312|24|haywood_highsmith|Forward|Wheeling Jesuit|1|haywood-highsmith|1610612748|2021-01-01T00:00:00.000Z|220
true|1997-06-17T05:00:00.000Z|USA||||Coffey|2019-01-01T00:00:00.000Z|Amir|false|true|true|true|79|1629599|7|amir_coffey|Guard-Forward|Minnesota|2|amir-coffey|1610612746|2021-01-01T00:00:00.000Z|210
true|2000-06-16T05:00:00.000Z|USA|46|2|2020-01-01T00:00:00.000Z|Elleby|2020-01-01T00:00:00.000Z|CJ|false|false|true|true|78|1629604|16|cj_elleby|Forward-Guard|Washington State|1|cj-elleby|1610612757|2021-01-01T00:00:00.000Z|200
true|1996-10-18T05:00:00.000Z|USA|48|2|2019-01-01T00:00:00.000Z|Mann|2019-01-01T00:00:00.000Z|Terance|false|true|true|true|77|1629611|14|terance_mann|Guard-Forward|Florida State|2|terance-mann|1610612746|2021-01-01T00:00:00.000Z|215
true|1996-03-28T06:00:00.000Z|USA||||Strus|2019-01-01T00:00:00.000Z|Max|false|true|true|true|77|1629622|31|max_strus|Guard-Forward|DePaul|2|max-strus|1610612748|2021-01-01T00:00:00.000Z|215
true|1999-11-16T06:00:00.000Z|Sudan|44|2|2019-01-01T00:00:00.000Z|Bol|2019-01-01T00:00:00.000Z|Bol|false|true|true|true|86|1629626|10|bol_bol|Center-Forward|Oregon|2|bol-bol|1610612753|2021-01-01T00:00:00.000Z|220
true|2000-07-06T05:00:00.000Z|USA|1|1|2019-01-01T00:00:00.000Z|Williamson|2019-01-01T00:00:00.000Z|Zion|false|false|true|true|78|1629627|1|zion_williamson|Forward|Duke|2|zion-williamson|1610612740|2021-01-01T00:00:00.000Z|284
true|2000-06-14T05:00:00.000Z|Canada|3|1|2019-01-01T00:00:00.000Z|Barrett|2019-01-01T00:00:00.000Z|RJ|false|false|true|true|78|1629628|9|rj_barrett|Forward-Guard|Duke|2|rj-barrett|1610612752|2021-01-01T00:00:00.000Z|214
